RSP077	o0000603	22762	ZA	U+1235D	
RSP078	o0002643	22769	|ZA.GUL|	x1235D.x12122	
RSP079	o0000502	14182	PI	U+1227F	
RSP080	o0000099	1163	AN	U+1202D	
RSP081	o0000796	1220	|AN&AN|	U+1202E	
RSP082	o0000642	1164	|3×AN|	U+1202F	
RSP082	o0000642	1164	|3×AN|	U+1202F	
RSP082	o0000642	1164	|3×AN|	U+1202F	
RSP083	o0000820	1204	|AN.NA|	x1202D.x1223E	
RSP084	o0000144	2984	DIN	U+12077	
RSP085	o0000291	8731	KUL	U+121B0	
RSP086	o0000089	243	AB@g	U+12015	
RSP086	o0000291	8731	KUL	U+121B0	
RSP087	o0000118	1696	BAL	U+12044	
RSP088	o0000131	2525	BUR₂	U+12054	
RSP089	o0000553	19690	TI	U+122FE	
RSP090	o0002735	18837	|ŠEŠ.AB@g|	x122C0.x12015	
RSP091	o0002834	18835	ŠEŠ	U+122C0	
RSP092	o0002740	18840	|ŠEŠ.KI|	x122C0.x121A0	
RSP093	o0223341	24141	1(|AŠ×DIŠ@t|)	U+F0000	
RSP093	o0223342	24142	2(|AŠ×DIŠ@t|)	U+F0001	
RSP093	o0223343	24143	3(|AŠ×DIŠ@t|)	U+F0002	
RSP093	o0223344	24144	4(|AŠ×DIŠ@t|)	U+F0003	
RSP093	o0223345	24145	5(|AŠ×DIŠ@t|)	U+F0004	
RSP093	o0223346	24146	6(|AŠ×DIŠ@t|)	U+F0005	
RSP093	o0223347	24147	7(|AŠ×DIŠ@t|)	U+F0006	
RSP093	o0223348	24148	8(|AŠ×DIŠ@t|)	U+F0007	
RSP093	o0223349	24149	9(|AŠ×DIŠ@t|)	U+F0008	
RSP094	o0000488	13830	NUN	U+12263	
RSP095	o0002133	13853	|NUN.ME.KA×GAN₂@t|	x12263.x12228.x12164	
RSP095	o0002134	13854	|NUN.ME.KA×ME|	x12263.x12228.x12174	
RSP096	o0002136	13855	|NUN.ME.TAG|	x12263.x12228.x122F3	
RSP097	o0000187	4511	GA	U+120B5	
RSP097	o0000488	13830	NUN	U+12263	
RSP098	o0000466	12169	MUŠ₃	U+12239	
RSP099	o0000711	109	|A.MUŠ₃|	x12000.x12239	
RSP100	o0002041	12175	|MUŠ₃.EREN|	x12239.x1209E	
RSP101	o0000380	10606	LAK470	U+124F9	
RSP102	o0002123	13861	|NUN&NUN|	U+1226A	
RSP103	o0000244	7267	IB	U+12141	
RSP104	o0000157	3207	DUH	U+12083	
RSP104	o0000190	4715	GABA	U+120EE	
RSP105	o0000483	13555	NINDA₂	U+12252	
RSP106	o0223482	13606	|NINDA₂×(ŠE.AŠ@c)|	U+12598	
RSP107	o0223483	13607	|NINDA₂×(ŠE.AŠ@c.AŠ@c)|	U+12599	
RSP108	o0002118	13597	|NINDA₂×ŠE|	U+1225A	
RSP109	o0002109	13591	|NINDA₂×NE|	U+12258	
RSP110	o0000097	1121	AMAR	U+1202B	
RSP111	o0000225	6161	GUM	U+12123	
RSP112	o0001424	6166	|GUM×ŠE|	U+12124	
RSP113	o0000461	12079	MURGU₂	U+12231	
RSP114	o0000528	16542	SIG₄	U+122DE	
RSP114	o0000528	16542	SIG₄	U+122DE	
RSP115	o0000448	11651	MAR	U+12225	
RSP116	o0000275	8183	KASKAL	U+1219C	
RSP117	o0001584	8185	|KASKAL.GA|	x1219C.x120B5	
RSP118	o0000060	24097	6(AŠ@t)	U+1244E	
RSP119	o0000048	24095	5(AŠ@t)	U+1244D	
RSP120	o0000455	11853	MI	U+1222A	
RSP121	o0000212	5654	GIG	U+1237C	
RSP122	o0000241	6806	HUL₂	U+1213E	
RSP123	o0000259	7698	IŠ	U+12156	
RSP124	o0002845	19058	ŠU	U+122D7	
RSP125	o0002798	19101	|ŠU.NAGA|	x122D7.x12240	
RSP126	o0002764	19113	|ŠU&ŠU@180|	U+122D8	
RSP127	o0000426	11248	LIL	U+121F8	
RSP128	o0000110	1467	AŠ₂	U+1203E	
RSP129	o0000194	4803	GAL	U+120F2	
RSP130	o0000434	11469	LUGAL	U+12217	
RSP131	o0000436	11494	LUH	U+1221B	
RSP132	o0000517	16004	SA	U+12293	
RSP133	o0000519	16103	SAG@g	U+122A8	
RSP133	o0000599	20158	U₂	U+12311	
RSP134	o0000120	1770	BAR	U+12047	
RSP134	o0000133	2636	DAG	U+12056	
RSP135	o0000277	7982	KA₂	U+1218D	
RSP136	o0000574	8088	KALAM	U+12327	
RSP137	o0000485	13723	NISAG	U+12260	
RSP138	o0000438	11526	LUM	U+1221D	
RSP138	o0000438	11526	LUM	U+1221D	
RSP139	o0000113	1609	BA	U+12040	
RSP140	o0000307	10003	LAGAR	U+121EC	
RSP141	o0000614	23912	ZU	U+1236A	
RSP142	o0002674	23913	|ZU.AB|	x1236A.x1200A	
RSP143	o0000531	17659	SU	U+122E2	
RSP143	o0000531	17659	SU	U+122E2	
RSP144	o0002468	20128	|U.TUG₂|	x1230B.x12306	
RSP145	o0001850	10019	|LAGAR@g.DU|	x121EF.x1207A	
RSP146	o0001853	10010	|LAGAR×ŠE|	U+121ED	
RSP147	o0000269	8047	KAK	U+12195	
RSP148	o0000479	13360	NI	U+1224C	
RSP149	o0002079	13368	|NI.UD|	U+1238E	
RSP150	o0002076	13367	|NI.TUK|	x1224C.x12307	
RSP151	o0000257	7611	IR	U+12155	
RSP152	o0000202	4940	GAR	U+120FB	
RSP153	o0000522	16241	SAL	U+122A9	
RSP154	o0002313	16269	|SAL.ME|	x122A9.x12228	
RSP155	o0000170	3519	EL	U+12096	
RSP156	o0002297	16246	|SAL.AŠ₂.GAR₃|	x122A9.x1203E.x120FC	
RSP157	o0002331	16294	|SAL.UŠ.DI|	x122A9.x12351.x12072	
RSP158	o0002330	16297	|SAL.UŠ.DI.KID|	x122A9.x12351.x12072.x121A4	
RSP159	o0000090	247	AB₂	U+12016	
RSP160	o0000758	249	|AB₂.KU|	x12016.x121AA	
RSP161	o0000763	254	|AB₂.ŠA₃|	x12016.x122AE	
RSP162	o0000762	255	|AB₂.ŠA₃.GI|	x12016.x122AE.x12100	
RSP163	o0223365	257	|AB₂.TAK₄|	x12016.x122FA	
RSP164	o0000129	2517	BUR	U+12053	
RSP165	o0000279	8279	KI	U+121A0	
RSP166	o0002842	19030	ŠITA	U+122D6	
RSP167	o0002824	18278	ŠA	U+122AD	
RSP168	o0000458	11993	MUG	U+1222E	
RSP169	o0000459	11996	MUG@g	U+1222F	
RSP170	o0000539	17908	SUR	U+122E9	
RSP171	o0000498	14043	PAD	U+1227B	
RSP172	o0002216	14044	|PAD.AN.MUŠ₃|	x1227B.x1202D.x12239	
RSP173	o0002304	16261	|SAL.KUR|	x122A9.x121B3	
RSP174	o0002500	21780	|UD.KUŠU₂|	U+12314	
RSP175	o0000617	23972	ZUM	U+1236E	
RSP176	o0000221	5998	GU	U+12116	
RSP177	o0000473	13204	NAGAR	U+12244	
RSP177	o0000473	13204	NAGAR	U+12244	
RSP178	o0000537	17859	SUMAŠ	U+122E8	
RSP178bis	o0000535	17792	SUHUR	U+122E6	
RSP179	o0000195	4852	GALAM	U+120F4	
RSP179	o0000326	10324	LAK219	U+124E3	
RSP180	o0000195	4852	GALAM	U+120F4	
RSP181	o0000232	6526	HA	U+12129	
RSP181	o0000232	6526	HA	U+12129	
RSP182	o0000233	6540	HA@g	U+1212B	
RSP182	o0000233	6540	HA@g	U+1212B	
RSP183	o0000848	158	|A×HA|	U+12004	
RSP183	o0001436	6527	|HA.A|	x12129.x12000	
RSP184	o0000424	11125	LAM	U+121F4	
RSP185	o0000564	21702	UB	U+12312	
RSP186	o0002125	13839	|NUN.LAGAR|	x12263.x121EC	
RSP186	o0002125	13839	|NUN.LAGAR|	x12263.x121EC	
RSP187	o0000222	6065	GUD	U+1211E	
RSP188	o0001422	6080	|GUD×KUR|	U+12120	
RSP189	o0223364	6083	|(GUD×PAP)&(GUD×PAP)|		
RSP189*	o0223364	6083	|(GUD×PAP)&(GUD×PAP)|		
RSP190	o0002323	16276	|SAL.TUG₂|	U+1238F	
RSP191	o0000134	2719	DAM	U+1206E	
RSP192	o0000518	16049	SAG	U+12295	
RSP192	o0000518	16049	SAG	U+12295	
RSP193	o0000519	16103	SAG@g	U+122A8	
RSP194	o0027529	15684	RSP194		
RSP195	o0002279	16073	|SAG×KAK|	U+1229A	
RSP196	o0002277	16069	|SAG×HA|	U+12299	
RSP197	o0000260	7811	KA	U+12157	
RSP197	o0000260	7811	KA	U+12157	
RSP197	o0000260	7811	KA	U+12157	
RSP198	o0001648	7913	|KA×ME|	U+12174	
RSP199	o0001611	7844	|KA×A|	U+12158	
RSP200	o0001627	7881	|KA×GAR|	U+12165	
RSP201	o0001676	7953	|KA×ŠU|	U+12183	
RSP201	o0001676	7953	|KA×ŠU|	U+12183	
RSP202	o0223329	7879	|KA×(GAN₂@t.ŠA)|		
RSP203	o0001638	7899	|KA×IM|	U+1216E	
RSP204	o0001668	7965	|KA×U₂|	U+12188	
RSP205	o0001674	7950	|KA×ŠE|	U+12181	
RSP206	o0023052	7877	|KA×GAN₂|		
RSP207	o0001655	7944	|KA×SAR|	U+1217F	
RSP208	o0001661	7967	|KA×UD.BAR|	x12189.x12047	
RSP209	o0000541	19466	TA	U+122EB	
RSP210	o0002407	19469	|TA×HI|	U+122ED	
RSP211	o0002409	19475	|TA×ŠE|		
RSP212	o0000155	3146	DUG	U+12081	
RSP213	o0001333	5545	|GEŠTIN×KUR|	U+120FF	
RSP214	o0000208	5544	GEŠTIN	U+120FE	
RSP215	o0000154	3113	DUB₂	U+12080	
RSP216	o0000208	5544	GEŠTIN	U+120FE	
RSP216	o0000384	10626	LAK490	U+124FB	
RSP216	o0000612	23896	ZIZ₂	U+12369	
RSP217	o0000216	5839	GISAL	U+12110	
RSP217	o0000216	5839	GISAL	U+12110	
RSP218	o0000122	2298	BI	U+12049	
RSP219	o0002752	18944	|ŠIM×GAR|	U+122CB	
RSP220	o0000187	4511	GA	U+120B5	
RSP221	o0000188	4535	GA@g	U+120B6	
RSP222	o0000299	8665	KU₇	U+121AF	
RSP223	o0000088	207	AB	U+1200A	
RSP223	o0000088	207	AB	U+1200A	
RSP224	o0000089	243	AB@g	U+12015	
RSP225	o0000745	218	|AB×AŠ₂|	U+1200B	
RSP226	o0000749	224	|AB×HA|	U+1200F	
RSP227	o0000092	844	AD	U+1201C	
RSP227	o0000092	844	AD	U+1201C	
RSP228	o0000773	848	|AD.KID|	x1201C.x121A4	
RSP229	o0000306	9869	LAGAB	U+121B8	
RSP230	o0001772	9872	|LAGAB.LAGAB|	x121B8.x121B8	
RSP231	o0000217	5856	GIŠ	U+12111	
RSP232	o0001378	5876	|GIŠ.MI|	x12111.x1222A	
RSP233	o0001383	5882	|GIŠ.NE@s|	x12111.x1224B	
RSP234	o0001375	5872	|GIŠ.KUŠU₂|	x12111.x121B5	
RSP235	o0001398	5915	|GIŠ.TUG₂.PI.TE.A.DU|	x12111.x12306.x1227F.x122FC.x12000.x1207A	
RSP236	o0000226	6206	GUR	U+12125	
RSP237	o0000270	8068	KAL	U+12197	
RSP238	o0000576	22151	UR	U+12328	
RSP239	o0000584	22364	URUDA	U+1234F	
RSP240	o0000206	4537	GA₂	U+120B7	
RSP241	o0001320	4661	|GA₂×NUN|	U+120E0	
RSP242	o0001319	4662	|GA₂×(NUN&NUN)|	U+120E1	
RSP243	o0001321	4664	|GA₂×PA|	U+120E2	
RSP243	o0001321	4664	|GA₂×PA|	U+120E2	
RSP244	o0001286	4552	|GA₂×AN|	U+120BC	
RSP245	o0001305	4608	|GA₂×GI|	U+120CD	
RSP246	o0001299	4594	|GA₂×EN|	U+120C9	
RSP247	o0000199	4896	GAN₂	U+120F7	
RSP248	o0001217	4899	|GAN₂&GAN₂|	U+120F9	
RSP249	o0000284	8512	KISAL	U+121A6	
RSP250	o0000180	3357	E₂	U+1208D	
RSP250	o0000180	3357	E₂	U+1208D	
RSP251	o0001151	3375	|E₂.SIG₄|	x1208D.x122DE	
RSP252	o0000281	8383	KID	U+121A4	
RSP253	o0000289	8634	KU	U+121AA	
RSP254	o0000165	3282	DUR₂	U+12089	
RSP254	o0000202	4940	GAR	U+120FB	
RSP255	o0000557	19852	TUG₂	U+12306	
RSP256	o0000178	4306	EŠ₂	U+120A0	
RSP256	o0000178	4306	EŠ₂	U+120A0	
RSP256	o0000179	4333	EŠ₂@t	U+120A0	
RSP257	o0000443	11443	LU₃	U+12216	
RSP258	o0001778	9912	|LAGAB×(GUD&GUD)|	U+121C7	
RSP259	o0001804	9892	|LAGAB×BAD|	U+121C0	
RSP259	o0001838	9979	|LAGAB×U|	U+121E5	
RSP260	o0000433	11339	LU	U+121FB	
RSP261	o0001909	11345	|LU.HUL₂|	x121FB.x1213E	
RSP262	o0000140	2874	DIB	U+12073	
RSP263	o0001800	9875	|LAGAB×A|	U+121B9	
RSP264	o0001814	9919	|LAGAB×HAL|	U+121C9	
RSP264	o0001814	9919	|LAGAB×HAL|	U+121C9	
RSP265	o0001817	9924	|LAGAB×IGI@g|	U+121CB	
RSP266	o0000529	16576	SIK₂	U+122E0	
RSP267	o0000121	1792	BARA₂	U+12048	
RSP268	o0001832	9956	|LAGAB×SUM|	U+121E1	
RSP269	o0002572	22305	|URU×MIN|	U+12347	
RSP270	o0000246	7313	IG	U+12145	
RSP271	o0000173	4019	EN	U+12097	
RSP272	o0001052	4028	|EN.KID|	x12097.x121A4	
RSP273	o0000093	980	AK	U+1201D	
RSP273	o0000093	980	AK	U+1201D	
RSP274	o0000571	22026	UM	U+1231D	
RSP275	o0000162	3258	DUN₃@g@g	U+12087	
RSP276	o0000523	16349	SANGA₂	U+122AB	
RSP277	o0000454	11821	MES	U+12229	
RSP278	o0000153	3102	DUB	U+1207E	
RSP279	o0000224	6154	GUL	U+12122	
RSP280	o0027530	15770	RSP280		
RSP281	o0002566	22296	|URU×IGI|	U+12342	
RSP282	o0002578	22334	|URU×URUDA|	U+1234E	
RSP283	o0221964	3108	|DUB×(GA.A)|		
RSP284	o0000177	4437	EZEN	U+120A1	
RSP284	o0000177	4437	EZEN	U+120A1	
RSP284	o0000177	4437	EZEN	U+120A1	
RSP284	o0000177	4437	EZEN	U+120A1	
RSP285	o0000278	8258	KEŠ₂	U+1219F	
RSP285	o0000278	8258	KEŠ₂	U+1219F	
RSP286	o0001104	4447	|EZEN×BAD|	U+120A6	
RSP287	o0001103	4449	|EZEN×BAD.AN|	x120A6.x1202D	
RSP288	o0001114	4464	|EZEN×LA|	U+120AF	
RSP288	o0001868	10766	|LAK617×LA|	U+12506	
RSP289	o0000444	11561	MA	U+12220	
RSP290	o0000445	11564	MA@g	U+12222	
RSP291	o0000525	16480	SI	U+122DB	
RSP292	o0002337	16481	|SI.A|	x122DB.x12000	
RSP293	o0000526	16490	SI@g	U+122DC	
RSP294	o0000452	11567	MA₂	U+12223	
RSP295	o0000510	14775	RA	U+1228F	
RSP296	o0002837	18876	ŠID	U+122C3	
RSP297	o0000166	3338	E	U+1208A	
RSP298	o0001123	3353	|E×PAP|	U+1208B	
RSP299	o0002743	18880	|ŠID×A|	U+122C4	
RSP300	o0000582	22273	URU	U+12337	
RSP300	o0000582	22273	URU	U+12337	
RSP301	o0002561	22291	|URU×GAN₂@t|	U+1233E	
RSP302	o0002564	22293	|URU×GU|	U+12340	
RSP303	o0002553	22277	|URU×A|	U+12338	
RSP304	o0000174	4179	EREN	U+1209E	
RSP305	o0000161	3255	DUN₃@g	U+12086	
RSP305	o0000161	3255	DUN₃@g	U+12086	
RSP306	o0000160	3254	DUN₃	U+12085	
RSP307	o0000102	1271	APIN	U+12033	
RSP308	o0000305	9839	LA	U+121B7	
RSP309	o0000237	6684	HI	U+1212D	
RSP310	o0000550	19619	TE	U+122FC	
RSP310	o0000550	19619	TE	U+122FC	
RSP311	o0002412	19620	|TE.A|	x122FC.x12000	
RSP312	o0001457	6720	|HI×MAŠ|		
RSP312	o0001453	6710	|HI×BAD|	U+12130	
RSP312	o0001457	6720	|HI×MAŠ|	U+12130	
RSP312	o0001457	6720	|HI×MAŠ|	U+12130	
RSP313	o0001453	6710	|HI×BAD|	U+12130	
RSP314	o0001453	6710	|HI×BAD|	U+12130	
RSP315	o0001452	6705	|HI×AŠ₂|	U+1212F	
RSP316	o0001461	6726	|HI×NUN.ME|	x12134.x12228	
RSP317	o0000527	16536	SIG	U+122DD	
RSP318	o0000139	2857	DI	U+12072	
RSP319	o0000139	2857	DI	U+12072	
RSP319	o0000565	21747	UD	U+12313	
RSP320	o0002828	18284	ŠA₃	U+122AE	
RSP321	o0223331	21803	|UD×KUŠU₂|		
RSP322	o0000565	21747	UD	U+12313	
RSP323	o0002512	21797	|UD.UD|	x12313.x12313	
RSP324	o0002824	18278	ŠA	U+122AD	
RSP324	o0000565	21747	UD	U+12313	
RSP325	o0002508	21791	|UD.NUN|	x12313.x12263	
RSP326	o0002488	21760	|UD.DU|	x12313.x1207A	
RSP327	o0002503	21786	|UD.MA₂.AB×HA.TAG|	x12313.x12223.x1200F.x122F3	
RSP328	o0002473	20135	|U.UD|	x1230B.x12313	
RSP328	o0223330	21800	|UD×DIŠ|	x1230B.x12313	
RSP328	o0223330	21800	|UD×DIŠ|	x1230B.x12313	
RSP328	o0223330	21800	|UD×DIŠ|	x1230B.x12313	
RSP329	o0221893	15819	RSP329		
RSP330	o0000551	19628	TE@g	U+122FD	
RSP331	o0000254	7491	IM	U+1214E	
RSP332	o0001549	7514	|IM×TAK₄|	U+1214F	
RSP333	o0000309	10064	LAHŠU	U+121F1	
RSP334	o0002231	14103	|PAP.PAP|	x1227D.x1227D	
RSP335	o0000124	2406	BU	U+1204D	
RSP335	o0000124	2406	BU	U+1204D	
RSP335	o0000124	2406	BU	U+1204D	
RSP336	o0000532	17734	SUD	U+122E4	
RSP337	o0000463	12124	MUŠ	U+12232	
RSP338	o0002021	12152	|MUŠ%MUŠ|	U+12238	
RSP339	o0000213	5741	GIR₂	U+12108	
RSP339bis	o0000214	5743	GIR₂@g	U+12109	
RSP340	o0000469	13163	NA	U+1223E	
RSP341	o0000491	13782	NU₁₁	U+12262	
RSP342	o0223366	13792	|NU₁₁.LA.BUR|	x12262.x121B7.x12053	
RSP343	o0000293	8749	KUN	U+121B2	
RSP344	o0000310	10194	LAK093		
RSP345	o0002829	18312	ŠA₆	U+122B7	
RSP346	o0000204	4974	GAR₃	U+120FC	
RSP347	o0001993	11674	|MAŠ.GU₂.GAR₃|	x12226.x12118.x120FC	
RSP348	o0000490	13889	NUNUZ	U+1226D	
RSP349	o0000087	23	A	U+12000	
RSP349	o0000087	23	A	U+12000	
RSP349	o0000490	13889	NUNUZ	U+1226D	
RSP349	o0025709	13917	|NUNUZ.DUH.A|	x1226D.x12083.x12000	
RSP350	o0002142	13890	|NUNUZ.AB₂|	x1226D.x12016	
RSP351	o0002154	13911	|NUNUZ.AB₂×SILA₃|	U+12276	
RSP352	o0002146	13891	|NUNUZ.AB₂×AŠGAB|	U+1226E	
RSP353	o0002145	13908	|NUNUZ.AB₂×(LU₃.PAP.PAP)|	x1226D.X	
RSP354	o0001856	10579	|LAK449×(U₂.BA)|	U+124F6	
RSP355	o0000230	6008	GU₂	U+12118	
RSP356	o0001431	6023	|GU₂×KAK|	U+12119	
RSP357	o0001433	6028	|GU₂×NUN|	U+1211B	
RSP358	o0000946	2662	|DAG.KISIM₅×(LU.MAŠ₂)|	U+12066	
RSP359	o0000952	2646	|DAG.KISIM₅×BI|	U+1205A	
RSP360	o0000952	2646	|DAG.KISIM₅×BI|	U+1205A	
RSP361	o0000573	22079	UMUM	U+12323	
RSP361	o0000573	22079	UMUM	U+12323	
RSP361bis	o0000138	2797	DE₂	U+12324	
RSP361bis	o0000138	2797	DE₂	U+12324	
RSP361bis	o0000138	2797	DE₂	U+12324	
RSP362	o0000477	13294	NE	U+12248	
RSP363	o0002066	13303	|NE.RU|	x12248.x12292	
RSP364	o0000478	13310	NE@s	U+1224B	
RSP365	o0000317	10252	LAK151		
RSP366	o0000499	14075	PAN	U+1227C	
RSP367	o0000216	5839	GISAL	U+12110	
RSP367	o0000216	5839	GISAL	U+12110	
RSP368	o0000446	11603	MAH	U+12224	
RSP369	o0000149	3049	DU	U+1207A	
RSP369	o0000149	3049	DU	U+1207A	
RSP369	o0000149	3049	DU	U+1207A	
RSP369	o0000149	3049	DU	U+1207A	
RSP370	o0000991	3051	|DU.DU|	x1207A.x1207A	
RSP371	o0000152	3069	DU@s	U+1207D	
RSP372	o0000150	3064	DU@g	U+1207C	
RSP373	o0000150	3064	DU@g	U+1207C	
RSP374	o0000249	7411	IL	U+1214B	
RSP375	o0000143	2953	DIM₂	U+12076	
RSP376	o0000585	22171	UR₂	U+1232B	
RSP377	o0000119	1704	BALAG	U+12046	
RSP378	o0000175	4227	ERIN₂	U+1209F	
RSP379	o0000394	10667	LAK526		
RSP380	o0000579	22248	URI	U+12335	
RSP380bis	o0021454	15873	RSP380b		
RSP381	o0000560	19974	TUR	U+12309	
RSP382	o0002438	19983	|TUR.TUR|	x12309.x12309	
RSP383	o0000777	981	|AK×ERIN₂|	U+1201E	
RSP384	o0000516	15969	RU	U+12292	
RSP385	o0000296	8654	KU₃	U+121AC	
RSP386	o0001768	8658	|KU₃.GI|	x121AC.x12100	
RSP387	o0000547	19547	TAK₄	U+122FA	
RSP388	o0000605	22826	ZAG	U+12360	
RSP389	o0002659	22829	|ZAG.HA|	x12360.x12129	
RSP390	o0000482	13497	NIM	U+1224F	
RSP390	o0000482	13497	NIM	U+1224F	
RSP391	o0002081	13500	|NIM×GAN₂@t|	U+12250	
RSP392	o0000558	19876	TUK	U+12307	
RSP393	o0000588	22208	UR₄	U+12334	
RSP394	o0000282	8445	KIN	U+121A5	
RSP395	o0000109	1505	AŠGAB	U+1203F	
RSP396	o0000439	11353	LU₂	U+121FD	
RSP397	o0001967	11386	|LU₂×BAD|	U+121FF	
RSP398	o0000440	11436	LU₂@s	U+12215	
RSP399	o0000094	1016	AL	U+12020	
RSP400	o0000594	22634	UZ₃	U+1235A	
RSP401	o0000095	1062	ALAN	U+12029	
RSP402	o0000476	13166	NA₂	U+1223F	
RSP403	o0000168	3486	EGIR	U+12095	
