a	o0000087
aia2	o0000087
aya2	o0000087
a.a	o0000656
ai	o0000656
aia	o0000656
aya	o0000656
aye	o0000656
ayi	o0000656
ayu	o0000656
ayya	o0000656
ayye	o0000656
ayyi	o0000656
ayyu	o0000656
a.a.a	o0000654
ayayax	o0000654
a.ab.ba	o0187959
a.an	o0000655
a4	o0000655
am3	o0000655
a.bar.bahar2	o0221926
a.bara2	o0027774
a.bi	o0000658
a.du	o0000662
a.du&a.du	o0018529
a.edin	o0000666
a.edin.lal	o0000664
a.gan2@t	o0000668
a.gar3	o0000669
a.gisal.gad.gar.a.si	o0000670
addirx	o0000670
a.gisal.pad.si.a	o0000671
a.gisal.si.elles214	o0027762
a.gud*kur	o0000673
adar	o0000673
a.ha	o0000683
a.ha.a	o0000675
a.ha.tar.du	o0000681
a.hu.si	o0000684
a.igi	o0000685
a.ka	o0000687
a.kal	o0000686
a.ku	o0027776
a.kucu2	o0000688
akcak2	o0000688
a.lagab.lagab	o0000689
a.lagab*a	o0000690
a.lagab*hal	o0000697
a.lagab*hal.di	o0000691
a.lagab*hal.gal	o0000692
a.lagab*hal.pap.na2	o0027778
a.lagab*hal.ud.nun.ki	o0000693
a.lagab*kul	o0000700
a.lagab*kul.ma2.cu2.a	o0000698
azad	o0000698
a.lagab*mu	o0027780
a.lak648*a	o0021772
a.lu3	o0000704
a.lu2@s.na	o0000703
arinax	o0000703
a.lum	o0000702
aslumx	o0000702
a.mi.a	o0000705
a.muc	o0000706
a.pa.bi.si.a.ga	o0000714
a.pa.gisal.pad.si.a	o0000715
ayuyu	o0000715
addir	o0000715
au	o0000715
a.sa	o0000718
a.sag	o0000717
a.sig	o0000719
a.su	o0000721
aktum	o0000721
a.sud	o0000720
a.ce.nun&nun	o0000735
asi	o0000735
a.cu.naga	o0000736
a.cu2.naga	o0000737
a.tar.a.an	o0000722
a.tu.gaba.lic	o0000723
asal2	o0000723
asar2	o0000723
acalx	o0000723
acar2	o0000723
azalx	o0000723
a.tur	o0000727
a.u.ka	o0000730
a.za.muc3@g	o0027782
ackudx	o0027782
a.zi&zi	o0000734
ackix	o0000734
a.zi&zi.lagab	o0000733
a.zu5	o0031630
azux	o0031630
a*a	o0000845
a*an	o0027203
a*bad	o0000846
agam	o0000846
a*gan2@t	o0000847
a*ha	o0000848
abzl471	o0000848
a*igi	o0000849
a*ku3	o0021754
a*lagar@g	o0000850
a*muc	o0000851
amuc	o0000851
amuca	o0000851
a*sag	o0000852
a*sud@90	o0221862
amucx	o0221862
a@g	o0027505
a@t	o0027507
a2	o0000112
abzl230	o0000112
ah5	o0000112
ahi2	o0000112
a2.ac	o0000876
a2.ga2*sal	o0000877
arhuc7	o0000877
a2.kal	o0000878
a2.muc3	o0000880
ackud2	o0000880
a2.muc3@g	o0000879
ackud	o0000879
a2.pa	o0000881
azag2	o0000881
a2.sal	o0000882
arhuc6	o0000882
a2.tur	o0000883
arhuc5	o0000883
a2.u.kid	o0000884
acita	o0000884
acte	o0000884
a2.ud.du	o0000885
a2.za.an.muc3	o0000886
a2.za.muc3@g	o0000887
ab	o0000088
abzl125	o0000088
aba	o0000088
abba	o0000088
agarinx	o0000088
ap	o0000088
